Edad,Genero,3. Evaluación de Habilidades Blandas,S5_Gestion_Proyectos,S1_Comunicacion_Esp,RAW_Jul_Liderazgo,RAW_Jul_Equipo,S2_Compromiso_Etico,S4_Resp_Social,S6_Aprendizaje_Digital,4. Inserción Laboral,TARGET_Evento,4.1.2 País:,4.1.3 ¿A qué tipo pertenece la institución en la que laboras?,4.1.4 Modalidad de trabajo:,TARGET_Tiempo,"4.1.6 En una escala del 1 al 4 donde 1 es totalmente sin relación, y 4 es totalmente con relación ¿Cómo calificas la correspondencia entre tu formación académica y tu trabajo actual?",4.1.7 ¿Consideras que la formación académica ha contribuido a un mejor desempeño en tu vida profesional / laboral?,"4.1.8 ¿Consideras que la formación en habilidades blandas (gestión, comunicación efectiva, liderazgo, trabajo en equipo, ética profesional, responsabilidad social, aprendizaje autónomo) recibida en la EPN fue suficiente para enfrentar los desafíos del entorno laboral?",UTILIDAD_S5_Gestion,UTILIDAD_S1_Comunicacion,TEMP_UTIL_Lid,TEMP_UTIL_Equ,UTILIDAD_S2_Etica,UTILIDAD_S4_Resp_Social,UTILIDAD_S6_Aprendizaje_Digital,4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Todas las anteriores],4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Otro],4.1.10 ¿Consideras que las prácticas preprofesionales y pasantías han contribuido a un mejor desempeño en tu vida profesional / laboral?,4.1.11 Rango salarial mensual (USD):,4.1.12 ¿Estas actualmente buscando trabajo?,4.1.13 ¿Por cuanto tiempo has estado buscando trabajo?,4.1.14 ¿Ha identificado alguna brecha o déficit en su formación académica que considere ha dificultado su inserción laboral?,TXT_Brecha_Formacion,4.2 ¿Conoces o has utilizado la Bolsa de Empleo de la EPN?,TXT_Hard_Skills,"6.2 ¿Qué temas/áreas/contenido consideras que debieron incluirse en tu proceso de formación? Para completar esta pregunta realizarlo separando por comas: Ejemplo: Importancia de las buenas prácticas de TICS, TICS, Cobit",6.3 ¿Qué recomendaciones darías para mejorar la formación en tu carrera?,6.4 ¿Qué habilidades blandas crees que debieron ser fortalecidas mejor durante tu formación?,"6.5 Si pudieras agregar una habilidad blanda a tu formación académica, ¿cuál sería y cómo la aplicarías en tu carrera profesional?",carrera,anioGraduacion,S3_Trabajo_Equipo_Liderazgo,UTILIDAD_S3_Trabajo_Equipo_Liderazgo,Cohorte,S_Comunicacion_Ingles,4.1.1 Institución/Empresa donde trabajas:,6. Retroalimentación Abierta,T_Lower,T_Upper,Event,Facultad,TARGET_Evento_Num,carrera_homologada,Utilidad_HB_Promedio,HB_Nivel_Promedio,HB_Nivel_Total,carrera_clean,S7_Ingles,TXT_Skills_Limpio,BERT_PCA_0,BERT_PCA_1,BERT_PCA_2,BERT_PCA_3,BERT_PCA_4,BERT_PCA_5,BERT_PCA_6,BERT_PCA_7,BERT_PCA_8,BERT_PCA_9,BERT_PCA_10,BERT_PCA_11,BERT_PCA_12,BERT_PCA_13,BERT_PCA_14,BERT_PCA_15,BERT_PCA_16,BERT_PCA_17,BERT_PCA_18,BERT_PCA_19,BERT_PCA_20,BERT_PCA_21,BERT_PCA_22,BERT_PCA_23,BERT_PCA_24,BERT_PCA_25,BERT_PCA_26,BERT_PCA_27,BERT_PCA_28,BERT_PCA_29,BERT_PCA_30,BERT_PCA_31,BERT_PCA_32,BERT_PCA_33,BERT_PCA_34,BERT_PCA_35,BERT_PCA_36,BERT_PCA_37,BERT_PCA_38,BERT_PCA_39,BERT_PCA_40,BERT_PCA_41,BERT_PCA_42,BERT_PCA_43,BERT_PCA_44,BERT_PCA_45,BERT_PCA_46,BERT_PCA_47,BERT_PCA_48,BERT_PCA_49,BERT_PCA_50,BERT_PCA_51,BERT_PCA_52,BERT_PCA_53,BERT_PCA_54,BERT_PCA_55,BERT_PCA_56,BERT_PCA_57,BERT_PCA_58,BERT_PCA_59,BERT_PCA_60,BERT_PCA_61,BERT_PCA_62,BERT_PCA_63,BERT_PCA_64,BERT_PCA_65,BERT_PCA_66,BERT_PCA_67,BERT_PCA_68
24,Femenino,,3.0,3.0,,,3.0,3.0,3.0,,Si,Ecuador,Privado,Tiempo completo,Entre 1 y 2 años,4.0,Si,Parcialmente,0.0,0.0,No,Sí,1.0,1.0,0.0,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder","Ciencia de materiales, termodinamica, transferencia de calor, programación","Dibujo de planos P&IDs, diseño de estructuras de acero, procesos industriales",Más horas prácticas y reducción de horas autonomas,Comunicación efectiva,Pensamiento crítico y estratégico,(RRA20) MECÁNICA,30/9/2025,3.0,1,Diciembre,3.0,Horizon Solutions,,0.0,0.1,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,0.5,3.0,3.0,MECÁNICA,3.0,"ciencia de materiales, termodinamica, transferencia de calor, programacion",-1.3520802,1.0313154,0.059631627,-1.0549256,-0.75718206,0.1444403,-0.63133126,-1.0353647,1.3349938,0.6194639,-0.5496062,0.08122555,0.039222855,0.06679044,-0.10546313,-0.12731741,-0.5226914,0.20028006,-0.12030656,0.29057273,-0.2061338,0.16062577,0.0841909,0.16349588,-0.2626031,0.5134056,0.21085376,0.015870517,0.1361883,-0.22076125,0.04808342,-0.14050207,-0.23330852,-0.14530942,-0.00048013974,0.059873123,0.13222195,0.019956186,0.06246307,-0.061119217,-0.1920013,-0.06278228,-0.0044009117,-0.12174514,0.12331716,-0.026937813,-0.02338134,0.029987121,-0.17697234,0.12850527,0.19930771,-0.14554995,-0.041554928,0.09373727,0.053142186,0.044326752,-0.0031878527,-0.11158753,0.05662582,0.13379966,0.08125557,0.0997131,0.04755657,0.02046427,0.076635495,-0.085887626,-0.12919414,-0.06143793,0.123403125
25,Masculino,,3.0,4.0,,,3.0,3.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,No estoy seguro/a,,c) No la conozco,"Control de sistemas mecánicos, diseño de máquinas, elementos de máquinas, mecánica de materiales y métodos numericos","Buenas prácticas de escritura, metodología de la investigación",Retirar profesores que no dan clases,Comunicación profesional y redacción de informes,Comunicación efectiva,(RRA20) MECÁNICA,1/10/2025,3.0,0,Diciembre,2.0,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,3.333333333333333,3.333333333333333,MECÁNICA,2.0,"control de sistemas mecanicos, diseno de maquinas, elementos de maquinas, mecanica de materiales y metodos numericos",-0.5420335,1.6120514,-1.4241657,-0.10657529,-0.30081543,0.87961924,-0.15462413,0.34377587,-0.6755796,-0.27695954,0.4572904,0.60167366,-0.4911118,-0.45955458,0.540833,0.19401322,0.40418914,-0.25525394,0.0058607757,-0.42716154,0.028741598,0.21653694,-0.13235974,-0.11746647,-0.12871452,0.27324125,-0.17928761,0.1719184,-0.59631205,-0.04609431,0.14976074,0.20334011,-0.21856238,0.037398264,-0.03738644,0.19871262,0.19039391,0.46465096,-0.25051597,-0.4657675,0.15025517,0.070457526,0.25483042,0.1739062,-0.20181161,0.18316035,-0.01875871,0.00041191772,-0.019480951,0.39316761,0.08997275,0.004207612,0.122509524,-0.0545205,-0.1655121,-0.093781546,0.17595114,-0.20924282,-0.0387977,0.09311142,0.104455546,0.21776013,-0.18002568,-0.09072815,-0.07999893,-0.076256365,0.2550314,-0.15427227,0.04164452
23,Masculino,,2.0,3.0,,,4.0,2.0,3.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"d) No, pero me gustaría conocer más sobre cómo acceder","Diseño de Maquinas, Transferencia de calor, Termodinamica, Ciencia de Materiales, Desgaste y Falla",CFD y simulacion estructural,Mejorar horarios de clase y disposicion de profesores para permitir participar en practicas laborales.,"Gestión de proyectos en equipos, hablar en publico,","Hablar en publico en inglés, permitirme desenvolverme en equipos de trabajo diversos y expresar mis ideas.",(RRA20) MECÁNICA,30/9/2025,3.0,0,Diciembre,3.0,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,2.833333333333333,2.833333333333333,MECÁNICA,3.0,"diseno de maquinas, transferencia de calor, termodinamica, ciencia de materiales, desgaste y falla",-1.1890246,1.2220925,-0.75724775,-0.67619574,-0.7365019,0.31824067,-0.50716525,-0.41305974,0.9104824,0.39234227,-0.51141167,0.07006492,-0.22461225,-0.32947803,-0.5646512,0.2627531,0.08064451,0.04676909,-0.03966428,0.17304724,0.00032941494,0.38482413,0.09417351,-0.21829253,-0.5790679,0.075559296,-0.26641685,-0.11811778,-0.2894997,-0.14723931,-0.1603759,-0.049053974,-0.089773074,-0.2738013,0.2582489,-0.011921864,-0.1711966,0.10197382,0.09969957,-0.35184968,-0.09119985,0.00660264,-0.01033886,-0.028823204,0.06783297,-0.017026713,-0.032864757,-0.009752094,0.112211645,0.23536031,0.039542183,0.011228215,0.06041449,-0.07447982,0.07372872,0.073329955,0.32072836,0.046062417,-0.04569581,0.08094857,0.056392632,-0.024586335,0.044430632,-0.05156403,-0.022623217,0.073104896,-0.04868031,0.047725093,0.05770722
24,Masculino,,4.0,4.0,,,5.0,5.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,Si,0.0,0.0,No,No,0.0,0.0,0.0,Sí,,Si,Hasta $460,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder","Elementos de máquinas, Tranferencia de calor aplicada, Ciencia de materiales, Desgaste y falla, Ensayos No Destructivos, Dibujo mecanico y CAD y Diseño de máquinas",Mas diseño 3D y simulaciones con softwares utilizados en la industria.,"Mejorar la calidad de profesores en enseñanza y no tanto en los titulos y reconocimientos que tienen, Buscar Ingenieros que les guste enseñar y sepan como hacerlo.",Fortalecimiento de comunicacion y atencion con el cliente.,"Hablar con el cliente y el empleador, mejorar como expresarse en entrevistas",(RRA20) MECÁNICA,1/10/2025,4.0,1,Diciembre,3.0,ASTRUM ECUADOR,,0.0,6.0,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,0.1666666666666666,4.333333333333333,4.333333333333333,MECÁNICA,3.0,"elementos de maquinas, tranferencia de calor aplicada, ciencia de materiales, desgaste y falla, ensayos no destructivos, dibujo mecanico y cad y diseno de maquinas",-0.7168853,1.1863672,-0.8375842,-0.4090907,-0.87015694,-0.0022030494,-0.6232243,-0.31640682,0.13588178,0.5800569,-0.19938917,0.3702567,-0.32121536,-0.42992017,-0.5277471,0.1379662,0.04937043,0.26516047,0.154533,-0.016455503,0.011878083,0.45264217,-0.054353263,-0.1405295,-0.2861235,-0.044665463,-0.32760102,0.016407097,-0.36116365,0.18150057,-0.15862228,-0.027166415,0.022544093,-0.08853036,0.30726564,0.044852585,-0.086422384,0.4157616,0.120053224,-0.17647126,0.06444788,0.02643252,0.28039217,-0.15889624,0.11306811,0.12054738,-0.105172284,-0.022373296,0.21234532,0.10282124,-0.073408484,0.2695999,0.092994556,-0.20706835,0.059441272,0.12918599,0.17913027,0.024033362,0.07300092,0.09832794,0.004487554,-0.19692534,0.0030287686,0.024560649,-0.030922368,0.15150163,-0.028144462,-0.008117918,0.16112676
25,Masculino,,3.0,4.0,,,4.0,3.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,Parcialmente,0.0,1.0,No,Sí,0.0,0.0,1.0,No,,Si,De $461 a $1000,,,,,c) No la conozco,"Mecánica de materiales, Dibujo Mecánico y CAD, Estructuras de Acero, Diseño de máquinas.",Metodologias en gestión de poryectos,"Buscar relacionar los temas impartidos, con el campo laboral. Como se utilizan especificamente. Tanto teórico como practico.","Trabajo en equipo, Delegación de actividades.",Gestión,(RRA20) MECÁNICA,30/9/2025,2.0,1,Diciembre,3.0,SEDEMI,,0.0,6.0,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,0.5,3.5,3.5,MECÁNICA,3.0,"mecanica de materiales, dibujo mecanico y cad, estructuras de acero, diseno de maquinas",-0.83884764,2.028517,-0.8030322,0.66681087,-1.058733,0.1232665,0.35781574,-0.31572688,-0.633873,0.19055252,-0.06366522,0.8678799,-0.047133088,-0.7521105,-0.38182697,0.27962643,0.26491886,0.1433788,0.50459146,-0.27544135,-0.17557645,0.24602088,-0.11491048,-0.16538045,0.14715905,0.116759986,-0.26936108,0.14790812,-0.2826445,0.09664675,-0.07315364,-0.2036861,-0.099331714,0.26205966,-0.06390599,0.10681824,-0.101578325,0.011722694,-0.096341014,-0.18674214,0.00083835446,-0.057740573,-0.0076922737,-0.09874573,0.021037703,0.016532782,-0.06844204,-0.22776124,-0.18279123,0.03871228,-0.022620386,0.021809338,-0.09644514,-0.025848133,-0.03044882,-0.11724081,-0.07189722,-0.09228192,-0.06949473,0.13702336,0.06975321,-0.06258352,-0.09218716,0.1900859,-0.023360796,-0.09737877,0.15051685,-0.033014707,-0.01300129
24,Masculino,,1.0,1.0,,,1.0,1.0,1.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,Horarios dificiles para poder hacer pasantías y ganar experiencia,"b) Sí, pero no la he utilizado","Desgaste y falla, Termodinámica, Transferencia de calor, Ciencia de materiales aplicada",Habilidades blandas,Enseñar con ejemplos de la industria,Trabajo en equipo,Comunicación efectiva para poder tratar con grupos de personas y lograr objetivos en común,(RRA20) MECÁNICA,1/10/2025,1.0,0,Diciembre,1.0,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,1.0,1.0,MECÁNICA,1.0,"desgaste y falla, termodinamica, transferencia de calor, ciencia de materiales aplicada",-1.5590137,0.71118104,0.18185025,-1.1175069,-0.63405937,-0.112892754,-0.55841964,-0.95592576,1.0356544,0.40377274,-0.2586161,0.038152773,-0.197029,-0.20564082,-0.23556282,-0.07848767,-0.5371915,0.018308217,0.042507738,0.24737644,-0.033993453,0.28904253,0.041618425,-0.020977465,-0.15387838,0.09049622,-0.1957818,-0.19216456,-0.03232148,-0.011028676,0.098971166,-0.08839874,-0.15340589,-0.37702018,-0.03888147,0.0029271457,0.0010289266,0.006991234,0.13328345,-0.02100673,-0.073945224,-0.09808677,-0.037793323,-0.011028143,0.18714342,0.22460012,-0.003341693,0.22592337,0.086442396,0.18686832,0.08909322,-0.06795544,-0.10800199,-0.011352693,0.15328649,0.056855574,0.19667512,-0.02039374,0.04076821,0.09105268,0.065335885,0.02132559,0.04978559,0.014445612,0.05164501,0.025490887,0.025948491,0.1346918,0.048581086
24,Femenino,,4.0,4.0,,,4.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,c) No la conozco,"Calidad del agua, gestión de residuos peligrosos, suelos, agua potable y alcantarillado",Visitas técnicas,Cambiar varios profesores que no enseñan ni aportan nada a los alumnos,El hablar públicamente y socializar,Desenvolverme de mejor manera para poder explicar algún tema,(RRA20) INGENIERÍA AMBIENTAL,30/9/2025,4.0,0,Diciembre,3.0,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA AMBIENTAL,0.0,4.0,4.0,INGENIERÍA AMBIENTAL,3.0,"calidad del agua, gestion de residuos peligrosos, suelos, agua potable y alcantarillado",-1.2252,-1.9756794,-0.74476933,0.053339545,1.0870664,-0.9442027,-1.0081055,0.073243245,0.17051668,0.12540942,0.45011938,0.7095016,0.070704095,-0.51443285,-0.03103998,0.24344644,-0.2965882,0.39083987,-0.11642171,0.045030795,0.0007567756,0.039022915,0.36055934,0.013753964,0.26414165,-0.23413743,-0.04099941,0.27958053,-0.2322568,-0.1246564,-0.09998063,0.23950091,0.15767255,-0.1290234,0.034133174,0.0035368602,-0.03178484,0.07203826,0.0027524622,-0.0064615645,-0.07229274,0.073596455,0.035604984,-0.10645825,0.17233448,-0.18162034,0.19227451,0.0817564,0.00663036,-0.15264276,0.14223404,-0.16277662,-0.034094036,0.17886998,-0.03437477,-0.008145178,0.014694569,-0.23190597,-0.1993869,-0.09588001,-0.22854125,-0.19321994,0.10650587,-0.14678884,-0.10672557,0.061751004,-0.08031974,-0.06781124,0.039871328
23,Femenino,,4.0,4.0,,,5.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No,,"d) No, pero me gustaría conocer más sobre cómo acceder","Ingeniería sísmica, Diseño de proyectos estructurales, Diseño de proyectos hidráulicos, Materiales, Hormigón, Flexión y Corte, Instalaciones Hidráulicas",Clases prácticas y no solo teóricas,Priorizar más horas de clase a las materias que son importantes e innovar el sílabo constantemente,"Trabajo en equipo, emprendimiento, resiliencia",Liderazgo,(RRA20) INGENIERÍA CIVIL,3/10/2025,4.0,0,Diciembre,4.0,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA CIVIL,0.0,4.166666666666667,4.166666666666667,INGENIERÍA CIVIL,4.0,"ingenieria sismica, diseno de proyectos estructurales, diseno de proyectos hidraulicos, materiales, hormigon, flexion y corte, instalaciones hidraulicas",-1.2171032,0.5115703,-0.753034,1.3762017,-0.37919247,-0.67876935,0.14753647,0.18868597,-0.037680946,-0.0145209655,0.036254887,-0.17347649,0.35786974,-0.033355895,-0.16810645,0.07325414,0.12176515,-0.21896267,0.19252706,0.17273206,0.17878707,-0.12924196,-0.30386022,-0.11415344,0.054546524,-0.12104988,-0.031709533,-0.12177996,-0.075859085,0.26325095,0.28830186,0.16953199,0.06021735,-0.12438701,0.08638002,-0.18459025,-0.062052887,-0.011592116,0.007885156,0.11107761,0.10027232,0.20302534,-0.13450961,0.13696188,-0.046225823,0.015481258,-0.05061128,0.058959212,-0.21665533,0.07728868,0.0733075,0.12772043,0.024295997,-0.17545664,0.1521932,-0.078036435,-0.041527767,0.038221985,0.17361234,-0.0064462717,-0.11408182,0.044342935,-0.024583569,0.16276583,-0.06835298,0.035388716,0.06178726,-0.1529764,-0.03317641
40,Masculino,,2.0,2.0,,,4.0,3.0,3.0,,Si,Ecuador,Privado,Freelance / Por horas,Más de 2 años,3.0,No,No,0.0,0.0,No,No,0.0,0.0,1.0,No,,Si,De $1001 a $1500,,,,,c) No la conozco,distribución,tics,profesores con experiencia en sus ramas,necogiación,negociación,(RRA20) ELECTRICIDAD,23/9/2025,2.0,1,Diciembre,2.0,independiente,,0.0,0.1,1.0,FIE (Eléctrica),1,(RRA20) ELECTRICIDAD,0.3333333333333333,2.6666666666666665,2.6666666666666665,ELECTRICIDAD,2.0,distribucion,0.1133195,-0.58352387,1.6112615,-0.22290112,1.31745,0.49496242,0.32266957,0.094862826,-0.091161,-0.22214215,0.03991985,-0.13217254,0.10776342,0.10357449,-0.52032363,0.10182625,-0.35256433,0.27694044,-0.090428814,-0.62206453,-0.25934473,-0.39177608,0.33169952,0.20441988,-0.1000888,-0.19542398,0.45109695,-0.21063206,0.23520085,-0.14723986,0.22448815,0.2619253,0.17926796,-0.4959862,0.098927766,0.09784772,0.4380999,-0.08602884,0.18834302,-0.074348725,0.21448635,-0.19120261,0.07585858,0.017748324,0.25978747,-0.57389814,-0.3160747,-0.13320279,-0.16461226,0.03758322,-0.20743923,-0.06972934,0.2543744,-0.050850462,0.11612042,-0.061374404,0.096792966,0.28612137,-0.22796644,0.23121582,0.20606585,0.004612803,0.15356006,0.2437502,0.14448476,0.049360227,0.6113213,-0.13295299,-0.054172065
27,Masculino,,5.0,5.0,,,5.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,No,,"a) Sí, la he utilizado para postularme a vacantes","Mecánica de materiales, Transferencia de calor, materiales compuestos, métodos numéricos","Ingeniería de superficies, mecánica aeronautica",Mayor componente practico y potenciar laboratorios,Comunicación y compañerismo,Ninguna,(RRA20) MECÁNICA,1/10/2025,5.0,0,Diciembre,5.0,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,5.0,5.0,MECÁNICA,5.0,"mecanica de materiales, transferencia de calor, materiales compuestos, metodos numericos",-1.776925,1.7192165,-0.042483784,-0.7406118,-0.9930627,0.16776103,-0.21216157,-0.954331,0.93632746,-0.010976464,-0.096245654,0.5508864,-0.26973197,-0.3172715,-0.17002271,0.17806964,-0.53124493,-0.21849123,-0.083751604,0.1649592,-0.344932,0.24927716,0.04468755,-0.10065178,0.24954984,0.16351181,-0.09881765,-0.16317868,-0.19517106,-0.023349484,0.4375516,0.15371911,0.0623641,-0.18084829,-0.091543175,0.26456052,0.23768403,-0.093094915,-0.27310073,0.0077638393,0.020791112,0.065710686,0.1815182,-0.0046629845,0.11508563,0.06450577,0.015939297,-0.16037595,-0.032557085,-0.08400321,0.14268313,-0.24922737,0.18803412,-0.14232473,-0.05905603,0.2515909,0.121020176,0.018669754,0.15492643,0.046394844,0.22973701,0.26512352,-0.025174499,0.1090676,-0.08290917,0.12641655,0.0057220506,-0.070464455,0.07831747
27,Masculino,,4.0,4.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Medio tiempo,Menos de 6 meses,3.0,Si,No,0.0,0.0,No,No,0.0,0.0,0.0,Sí,,Si,Hasta $460,,,,,"b) Sí, pero no la he utilizado","Logistica y distribcucion, Cadena de suministro, planificacion de la produccion, gestion de procesos",Seguridad y salud ocupacional,Implenentar cuertas asignaturas que sirva en lo laboral como  Seguridad y Salud ocupacional,Liderazgo,Habilidades de comunicacion para swr mas fluido en la expresion de ideas y escuchar a loa demas y lo aplicaria  en reuniones con los gerentes de empresas y con el personal a cargo,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,17/9/2025,4.0,1,Diciembre,3.0,Eficacia,,0.0,6.0,1.0,FIM (Mecánica),1,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,0.1666666666666666,4.5,4.5,INGENIERÍA DE LA PRODUCCIÓN,3.0,"logistica y distribcucion, cadena de suministro, planificacion de la produccion, gestion de procesos",-0.31943512,-0.58035296,-0.9252664,0.6704015,0.318894,1.6244214,-0.04616528,-1.0761303,-0.061648235,-1.0007603,-0.1802284,-0.41458598,-0.2389541,0.07127264,-0.6765065,0.42266577,-0.08262302,-0.026202673,-0.024396982,-0.32529607,0.23708016,-0.078573994,0.034601495,0.018779036,0.08325606,0.019928308,-0.08998679,0.27730674,0.42611054,-0.56145483,0.2812483,0.5259512,0.12069371,-0.031743795,0.17375058,-0.06480269,0.18056522,-0.023030661,0.03410646,-0.06650509,-0.114826076,0.39453748,-0.3909063,0.07159199,-0.0040975874,0.0032142734,0.14247115,-0.09751904,0.1464487,0.06510364,0.102289006,0.08601994,-0.12078844,-0.044482887,0.0075268103,-0.031358093,-0.07504537,0.13888988,-0.016885784,0.22013803,0.1276666,-0.09949128,-0.03380613,-0.04254593,-0.053754706,-0.10150724,-0.051129494,-0.027041776,-0.025048014
24,Masculino,,3.0,4.0,,,5.0,3.0,5.0,,No,,,,,,,,,,,,,,,,,,,No,,No estoy seguro/a,,"b) Sí, pero no la he utilizado","Indroducción a la Cosmología, Introducción a la Relatividad General, Mecánica Cuántica, Programación Científica.","Propagación de errores, Física de Partículas",Mejorar las evaluaciones a los docentes,Trabajo en equipo,"Comunicación eficaz en inglés, el ingles es un lenguaje que abre muchas puertas a presente y futuro",(RRA20) FÍSICA,26/9/2025,2.0,0,Diciembre,3.0,,,6.0,inf,0.0,Ciencias,0,(RRA20) FÍSICA,0.0,3.6666666666666665,3.6666666666666665,FÍSICA,3.0,"indroduccion a la cosmologia, introduccion a la relatividad general, mecanica cuantica, programacion cientifica",0.087720804,0.10563082,0.97973186,-0.80983835,-1.5338752,-0.19036451,-0.21705608,-0.38222966,-0.47450796,-0.21306771,0.38234028,-0.70626444,0.42799848,-0.14548688,0.17828017,-0.32208925,0.015907317,0.30359358,-0.48178762,-0.10575305,0.5577641,-0.124031276,-0.6696276,-0.26708218,-0.42623463,0.26348618,-0.3668937,0.77488965,0.5327075,-0.049119115,-0.23859832,0.100382626,-0.3648896,0.42632195,-0.42480025,-0.49042886,0.2450648,-0.17836583,0.13597664,-0.13504472,-0.24990228,0.3795002,-0.5097642,0.32486686,-0.40407753,0.12812802,0.15283178,-0.6987153,0.14997533,0.6605331,0.22016275,0.028806182,-0.124046154,0.6230065,-0.0041776667,0.086676784,0.32182997,0.3798331,0.008767497,-0.057415955,-0.041921753,-0.004312833,0.28403974,0.17398794,-0.23865353,0.3409079,0.23723255,0.27974248,0.17921296
26,Masculino,,4.0,4.0,,,4.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"b) Sí, pero no la he utilizado","Cálculo, Probabilidad y Estadística, Álgebra, Mecánica Newtoniana",Programación en Python y SQL,Algunos profesores no eran tan buenos.,"Hablar con los profesores, incentivar eso.","Trabajo en equipo, buscar formas de desarrollar un trabajo y colaborar en eso.",(RRA20) FÍSICA,26/9/2025,4.0,0,Diciembre,3.0,,,6.0,inf,0.0,Ciencias,0,(RRA20) FÍSICA,0.0,4.0,4.0,FÍSICA,3.0,"calculo, probabilidad y estadistica, algebra, mecanica newtoniana",-0.36723673,0.5708757,0.7424041,-0.80070776,-1.3138884,-0.013649936,0.28414696,0.16081955,-1.273393,-0.42543632,0.9491765,-0.7051095,0.1347684,-0.25476265,-0.17700851,0.07766126,-0.6001056,0.4984183,-0.088940494,-0.20773357,0.05570825,0.050813228,-0.24630637,-0.0920974,0.183745,0.1941478,0.28285325,0.0009324951,-0.117732055,0.14705448,-0.17824826,0.43620932,-0.10054897,-0.105788045,-0.18780468,0.30555248,-0.0048411423,-0.25639895,-0.30397654,-0.28163207,-0.02233089,0.09876697,0.03144519,-0.42628857,-0.11443963,0.13315134,-0.0939577,-0.15299927,-0.13162522,0.26705807,0.37140527,-0.40158704,0.28956708,-0.1618003,-0.3969242,0.14917259,0.28255543,0.028109454,0.22847913,-0.016871616,-0.016496865,-0.4256962,-0.066991284,0.04793128,0.06219293,0.17410298,0.25298217,0.20030046,-0.101839714
22,Masculino,,4.0,4.0,,,4.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No,,"d) No, pero me gustaría conocer más sobre cómo acceder",Tratamiento de aguas residuales,TICS,ninguna,sociabilidad,adaptabilidad,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,14/10/2025,4.0,0,Diciembre,4.0,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,0.0,4.0,4.0,AGUA Y SANEAMIENTO AMBIENTAL,4.0,tratamiento de aguas residuales,-1.3537813,-1.1882821,0.36224183,0.1847253,1.8538665,-0.43905523,-1.4291145,0.016403502,0.16619496,-0.19419715,0.9432674,1.0086925,0.29365957,-0.22062899,-0.12236263,-0.010486568,-0.18684837,0.023072155,-0.72170866,0.30794623,0.009753293,0.70749,0.2304405,0.4299261,-0.23595007,-0.595931,-0.14252338,-0.13606656,0.06270549,-0.15244988,0.15270844,-0.116204984,0.3978428,0.21493287,-0.2235814,-0.27825788,0.24628654,-0.099931926,-0.037427224,-0.18908411,-0.22480682,0.10108929,0.010215821,0.30056256,-0.03520201,-0.101776645,0.11236082,0.23959243,0.02193363,0.004087447,0.0761349,-0.0658103,-0.12874474,-0.13300893,-0.13751452,0.063495696,-0.061777115,-0.10870233,0.13217975,0.12759994,-0.16992852,-0.07258538,-0.0047863,0.05638566,-0.06815493,0.09482549,0.22082943,-0.06546422,0.055160683
